Dataset,Image,Preprocessing,Model,IoU,Dice
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (2057).png,otsu,FPN,0.06449207828514165,0.12116967256165226
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (2057).png,otsu,PSPNet,0.0008572987296384869,0.001713128796136339
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (2057).png,adaptive,UNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (2057).png,adaptive,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (2057).png,adaptive,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (2057).png,adaptive,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (2057).png,adaptive,FPN,0.06589995622584827,0.12365129736788365
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (2057).png,adaptive,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (1161).png,otsu,UNet,0.00324267782426439,0.006464393702422621
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (1161).png,otsu,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (1161).png,otsu,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (1161).png,otsu,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (1161).png,otsu,FPN,0.20989964279621542,0.34697033600425486
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (1161).png,otsu,PSPNet,0.0036591740721341774,0.00729166666665907
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (1161).png,adaptive,UNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (1161).png,adaptive,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (1161).png,adaptive,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (1161).png,adaptive,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (1161).png,adaptive,FPN,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (1161).png,adaptive,PSPNet,0.0008446837715121478,0.0016879417660072918
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (6899).png,otsu,UNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (6899).png,otsu,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (6899).png,otsu,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (6899).png,otsu,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (6899).png,otsu,FPN,0.06019221041980034,0.11354961832056143
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (6899).png,otsu,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (6899).png,adaptive,UNet,0.00026195153896511983,0.0005237658766527931
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (6899).png,adaptive,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (6899).png,adaptive,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (6899).png,adaptive,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (6899).png,adaptive,FPN,0.03649976602712187,0.07042889390515654
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (6899).png,adaptive,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (298).png,otsu,UNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (298).png,otsu,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (298).png,otsu,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (298).png,otsu,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (298).png,otsu,FPN,0.022290464340539898,0.04360886679094489
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (298).png,otsu,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (298).png,adaptive,UNet,0.0023587434330425865,0.004706385709699055
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (298).png,adaptive,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (298).png,adaptive,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (298).png,adaptive,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (298).png,adaptive,FPN,0.2766291958178301,0.43337438423631974
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (298).png,adaptive,PSPNet,0.0003779697624188024,0.000755653910508579
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (9303).png,otsu,UNet,0.0010703993412918317,0.002138509623291546
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (9303).png,otsu,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (9303).png,otsu,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (9303).png,otsu,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (9303).png,otsu,FPN,0.0666033045766438,0.12488861470962719
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (9303).png,otsu,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (9303).png,adaptive,UNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (9303).png,adaptive,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (9303).png,adaptive,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (9303).png,adaptive,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (9303).png,adaptive,FPN,0.030298163909838714,0.058814360679555866
COVIDQU_Lung Segmentation Data_Train_Non-COVID,non_COVID (9303).png,adaptive,PSPNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11089).png,none,UNet,0.23803085243681427,0.384531374106386
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11089).png,none,ResUNet,0.23702207738556066,0.38321398092830405
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11089).png,none,ResNet34,0.202524350181429,0.3368320153365268
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11089).png,none,DeepLabV3+,0.07034298623945617,0.13144008442863586
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11089).png,none,FPN,0.10651292581471777,0.19251998477341428
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11089).png,none,PSPNet,0.23638916015621395,0.3823863355876509
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2207).png,none,UNet,0.3407471123125552,0.5082943818164573
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2207).png,none,ResUNet,0.3386404921460657,0.5059468828754284
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2207).png,none,ResNet34,0.0022989542012250724,0.004587362266694586
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2207).png,none,DeepLabV3+,0.15155218327068334,0.26321374831705663
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2207).png,none,FPN,0.011914605728026793,0.02354863871038757
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2207).png,none,PSPNet,0.3385009765624484,0.505791153670713
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (3254).png,none,UNet,0.17817460927292064,0.3024587491032019
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (3254).png,none,ResUNet,0.17719700443219055,0.30104902368089154
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (3254).png,none,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (3254).png,none,DeepLabV3+,0.04916872082654609,0.0937289109950027
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (3254).png,none,FPN,0.06411409482200686,0.12050229413177946
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (3254).png,none,PSPNet,0.17691040039059802,0.3006352910669907
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11112).png,none,UNet,0.3306274310840013,0.49694966954747694
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11112).png,none,ResUNet,0.3283055737904633,0.4943223611621352
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11112).png,none,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11112).png,none,DeepLabV3+,0.08607408908932092,0.15850500431603984
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11112).png,none,FPN,0.008125210618935813,0.0161194473332283
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11112).png,none,PSPNet,0.32814025878901243,0.49413494789806023
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11861).png,none,UNet,0.20022409135556848,0.3336445132165769
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11861).png,none,ResUNet,0.19922113622477106,0.33225087551730886
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11861).png,none,ResNet34,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11861).png,none,DeepLabV3+,0.15127463708245273,0.2627950485660159
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11861).png,none,FPN,0.004656360588561087,0.009269558768996867
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11861).png,none,PSPNet,0.19905090332028214,0.332014100100491
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2326).png,canny,UNet,0.03858296963504569,0.07429925343105445
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2326).png,canny,ResUNet,5.571961887777583e-05,0.00011143302874965933
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2326).png,canny,ResNet34,0.1457807209532623,0.2544653061224074
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2326).png,canny,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2326).png,canny,FPN,0.27383422851558326,0.42993699240549704
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2326).png,canny,PSPNet,0.0005554321261938706,0.0011102475852108858
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2326).png,sobel,UNet,0.006659208353307411,0.013230313293811795
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2326).png,sobel,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2326).png,sobel,ResNet34,0.10096163788644381,0.1834062775888605
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2326).png,sobel,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2326).png,sobel,FPN,0.27383422851558326,0.42993699240549704
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2326).png,sobel,PSPNet,0.0034022938045308662,0.0067815149029221864
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (1637).png,canny,UNet,0.0766682128420405,0.14241752831108911
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (1637).png,canny,ResUNet,0.00018088088993381486,0.0003616963559088871
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (1637).png,canny,ResNet34,0.03851719007926827,0.07417727977392136
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (1637).png,canny,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (1637).png,canny,FPN,0.16868591308591177,0.28867621522107184
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (1637).png,canny,PSPNet,0.0005395683453232557,0.0010785547366519157
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (1637).png,sobel,UNet,0.0020207123010844313,0.0040332745147432705
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (1637).png,sobel,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (1637).png,sobel,ResNet34,0.011034938962050926,0.02182899628252139
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (1637).png,sobel,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (1637).png,sobel,FPN,0.16868591308591177,0.28867621522107184
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (1637).png,sobel,PSPNet,0.051480959097274785,0.09792085848415667
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11666).png,canny,UNet,0.0800744878956777,0.14827586206889823
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11666).png,canny,ResUNet,0.00012185462742940238,0.00024367956137664106
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11666).png,canny,ResNet34,0.22438212164977045,0.36652302852549173
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11666).png,canny,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11666).png,canny,FPN,0.2502288818358993,0.4002929151155916
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11666).png,canny,PSPNet,0.009946007388456978,0.01969611705119882
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11666).png,sobel,UNet,0.058380916804494164,0.11032118186854721
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11666).png,sobel,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11666).png,sobel,ResNet34,0.2811714278871959,0.4389286582059999
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11666).png,sobel,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11666).png,sobel,FPN,0.2502288818358993,0.4002929151155916
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11666).png,sobel,PSPNet,0.015111950663917377,0.029773958732401195
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11914).png,canny,UNet,0.11674081397259979,0.20907414238280742
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11914).png,canny,ResUNet,0.00046240101728197076,0.0009243746028072538
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11914).png,canny,ResNet34,0.248697783678838,0.3983314248322594
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11914).png,canny,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11914).png,canny,FPN,0.26382446289058475,0.41750175065795553
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11914).png,canny,PSPNet,0.006339958875938805,0.012600034054138941
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11914).png,sobel,UNet,0.01691298084617355,0.03326337880376009
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11914).png,sobel,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11914).png,sobel,ResNet34,0.2608473275935,0.41376512744229366
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11914).png,sobel,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11914).png,sobel,FPN,0.26382446289058475,0.41750175065795553
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (11914).png,sobel,PSPNet,0.01619743498031976,0.03187851971036209
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2231).png,canny,UNet,0.1626349416170246,0.27976957477439557
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2231).png,canny,ResUNet,0.0003082994203968995,0.0006164088023173171
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2231).png,canny,ResNet34,0.19394721505282786,0.3248840695930538
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2231).png,canny,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2231).png,canny,FPN,0.24746704101558725,0.39675122929760054
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2231).png,canny,PSPNet,0.0014160817633287672,0.0028281586228079752
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2231).png,sobel,UNet,0.012875096178500705,0.025422870454762776
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2231).png,sobel,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2231).png,sobel,ResNet34,0.23528503012508326,0.3809404702350495
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2231).png,sobel,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2231).png,sobel,FPN,0.24746704101558725,0.39675122929760054
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2231).png,sobel,PSPNet,0.009544922716910188,0.018909357081847683
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6265).png,kmeans,UNet,0.07896156843930753,0.14636585907971417
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6265).png,kmeans,ResUNet,0.0014992503748116164,0.0029940119760459554
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6265).png,kmeans,ResNet34,0.10169267039281035,0.18461168550127804
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6265).png,kmeans,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6265).png,kmeans,FPN,0.025661161211869073,0.050038282002506845
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6265).png,kmeans,PSPNet,0.03731263383295647,0.07194096093302785
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6265).png,mbkmeans,UNet,0.07053117512997689,0.13176855895189313
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6265).png,mbkmeans,ResUNet,0.0005215123859188256,0.001042481105029292
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6265).png,mbkmeans,ResNet34,0.08193094358272368,0.15145318482419262
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6265).png,mbkmeans,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6265).png,mbkmeans,FPN,0.09709633649929524,0.17700603542095159
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6265).png,mbkmeans,PSPNet,0.044713425081498524,0.0855994074700637
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6104).png,kmeans,UNet,0.09479580260912167,0.1731753124796495
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6104).png,kmeans,ResUNet,0.0009936406995220651,0.00198530871550329
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6104).png,kmeans,ResNet34,0.06586739852663671,0.1235939829244916
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6104).png,kmeans,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6104).png,kmeans,FPN,0.05827659418696161,0.1101349014181563
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6104).png,kmeans,PSPNet,0.036187563710468745,0.06984751598616998
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6104).png,mbkmeans,UNet,0.12330873308723607,0.2195455789760337
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6104).png,mbkmeans,ResUNet,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6104).png,mbkmeans,ResNet34,0.1462740656851311,0.2552165665506925
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6104).png,mbkmeans,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6104).png,mbkmeans,FPN,0.13881900251585808,0.24379467186476808
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (6104).png,mbkmeans,PSPNet,0.06463642013667349,0.12142440163445799
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (4062).png,kmeans,UNet,0.11230504171195488,0.20193209146855176
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (4062).png,kmeans,ResUNet,0.0005142974696561848,0.0010280662074632321
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (4062).png,kmeans,ResNet34,0.061812577353277026,0.1164284143390991
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (4062).png,kmeans,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (4062).png,kmeans,FPN,0.17478950579617455,0.2975673598270982
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (4062).png,kmeans,PSPNet,0.016320059684782093,0.03211598458431266
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (4062).png,mbkmeans,UNet,0.13323902568403995,0.23514725960591568
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (4062).png,mbkmeans,ResUNet,5.1405952809308896e-05,0.00010280662074632322
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (4062).png,mbkmeans,ResNet34,0.08608585567957508,0.15852495496446783
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (4062).png,mbkmeans,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (4062).png,mbkmeans,FPN,0.21246538961399886,0.35046837861761887
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (4062).png,mbkmeans,PSPNet,0.03511094877178563,0.06783997177007285
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2760).png,kmeans,UNet,0.15401451445677108,0.266919544819192
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2760).png,kmeans,ResUNet,0.00036845983787744507,0.0007366482504599529
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2760).png,kmeans,ResNet34,0.09790136957764467,0.17834274059664698
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2760).png,kmeans,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2760).png,kmeans,FPN,0.10621321733464231,0.19203028072753822
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2760).png,kmeans,PSPNet,0.12720236276600103,0.22569569931323377
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2760).png,mbkmeans,UNet,0.13393517833351393,0.23623074915155476
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2760).png,mbkmeans,ResUNet,6.14137443959581e-05,0.00012281994595914834
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2760).png,mbkmeans,ResNet34,0.13559005548438552,0.23880106175559918
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2760).png,mbkmeans,DeepLabV3+,0.0,0.0
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2760).png,mbkmeans,FPN,0.22646761756947592,0.3693006065961577
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (2760).png,mbkmeans,PSPNet,0.05676667386139825,0.10743464052282095
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (3436).png,kmeans,UNet,0.05531553772561694,0.10483222457774337
COVIDQU_Lung Segmentation Data_Train_Normal,Normal (3436).png,kmeans,ResUNet,0.000180913613749271,0.0003617617798676297
